id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
892556388928331776	2017-08-02 01:23:20	0	The most strange thing ive learn on chinese culture i dont know if they use fish catsup	1373800754	scion still	ScionAi	177	19	44618	1791	126	mars other form of payment,cash donation +639156726001 +639053617495 scionstill@mail.com	Seeds, live chickens, pigs solution to hunger!  Accepting cash donation, pc, smartphone other +639156726001 scionstill@gmail.com skype: stillscion	2013-04-23 04:31:24						
892609989688283136	2017-08-02 04:56:20	0	A #calligrapher in #Songzhuang #art village in #Beijing writes the character  (#happy). #china #chineseculture https://t.co/32mhP62o07	1473769507	Cultural Keys	CulturalKeysCN	398	3	926	20	35	Beijing, China	Helping you better understand and access modern life and traditional culture in #China, through information, education, products and services.	2013-06-01 04:09:30						
892506316966699008	2017-08-01 22:04:22	0	RT @strwbrryhoshi: in chinese culture, there's that red string that connects 2 ppl that r destined to be together. &amp; i think the8 &amp; 	812547143353376768	a  j	jeonsvts	475	20	29882	136	12852	jungkook	@doublebult: andie is jungkook's	2016-12-24 06:35:10	886077691664809984	2017-07-15 04:19:18	35	in chinese culture, there's that red string that connects 2 ppl that r destined to be together. &amp; i think the8 &amp; https://t.co/EBa5nzzW0b	583596192	
892626698629525504	2017-08-02 06:02:43	0	#culture Family remembers teen's independent spirit, love of Chinese culture - Kenosha News https://t.co/3qHWCKbYpc	108124138	OPENN HQ NEWS 	openomroep	6188	1133	1447995	6	435	EUROPA	OFFICIAL PUBLIC EUROPEAN NETHERLANDS NETWORK  - ROYAL  EUROPESE OMROEP - OPENN https://openn.eu	2010-01-24 23:08:11						
892655764749164544	2017-08-02 07:58:13	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	86	2	75429	23	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
892667429947658240	2017-08-02 08:44:34	0	Learn Chinese Food Through Games with A Cute Panda.  Great Way To Learn About Chinese Culture -  https://t.co/bD8GdldMcD	961801549	Follow EPIC Group	followepicgroup	711	16	59688	593	0		Everything about Chicken recipes, Singapore food, Chinese food and more.	2012-11-21 05:11:08						
892643891161202688	2017-08-02 07:11:02	0	#culture Family remembers teen's independent spirit, love of Chinese culture - Kenosha News https://t.co/4QhgCsIHFx	1109519262	OPENN HQ NEWS 	openn_eu	1452	1097	1362418	6	133	europe	OFFICIAL PUBLIC EUROPEAN NETHERLANDS NETWORK   EUROPESE OMROEP - OPENN https://openn.eu	2013-01-21 17:01:06						
893093033390088192	2017-08-03 12:55:46	0	@bigthink Accupuncture is based on Taoism. The concept of chi is very pervasive in chinese culture and has a romantic appeal to westerners.	147941334	John Wells	yruoutreach	151	5	2419	233	4841	NC Inner Banks	I grew up in AZ, played D1 tennis at Campbell U in NC, married to a southern bell, still enjoy playing and teaching tennis.	2010-05-25 12:45:14						
892264107595976705	2017-08-01 06:01:55	0	Bridges at the Summer Palace grounds. Love how Chinese culture and history put a lot of symbolism into structure a https://t.co/Rmwx032e4a	1606711	Pearl Ganzon	Pearl	2541	250	9893	467	64	Makati, Philippines	This is NOT the official account for Pearl Jam/Pearl Thusi or any other restaurant/bar out there. I will block and report spam mentions.	2007-03-20 09:27:09						
893053418612207617	2017-08-03 10:18:21	0	RT @LAReviewofBooks: An interview with Richard J. Smith on THE QING DYNASTY AND TRADITIONAL CHINESE CULTURE, by @jwassers: 	1428109148	ICS, New Delhi	ics_delhi	1493	123	19857	337	925	8/17, Sriram Road, Civil Lines	India's only national research institute devoted exclusively to China & East Asia. Our journal - China Report ()  - is in its 52nd year of publication	2013-05-14 15:16:15	892748119548583936	2017-08-02 14:05:12	10	An interview with Richard J. Smith on THE QING DYNASTY AND TRADITIONAL CHINESE CULTURE, by @jwassers: https://t.co/pbtfKTCsKh	124087958	
